"","Network","Transmission_Probability","Time_to_75_percent_infection","Modularity","Avg_Module_Size"
"1239","ants_proximity_weighted_61","1",NA,"0.309044360267971","37"
"1240","ants_proximity_weighted_62","0.001",NA,"0.340296054672183","37"
"1241","ants_proximity_weighted_62","0.005",NA,"0.340296054672183","37"
"1242","ants_proximity_weighted_62","0.025",NA,"0.340296054672183","37"
"1243","ants_proximity_weighted_62","0.05",NA,"0.340296054672183","37"
"1244","ants_proximity_weighted_62","0.075",NA,"0.340296054672183","37"
"1245","ants_proximity_weighted_62","0.5",NA,"0.340296054672183","37"
"1246","ants_proximity_weighted_62","1",NA,"0.340296054672183","37"
"1247","ants_proximity_weighted_63","0.001",NA,"0.365717335180522","30"
"1248","ants_proximity_weighted_63","0.005",NA,"0.365717335180522","30"
"1249","ants_proximity_weighted_63","0.025",NA,"0.365717335180522","30"
"1250","ants_proximity_weighted_63","0.05",NA,"0.365717335180522","30"
"1251","ants_proximity_weighted_63","0.075",NA,"0.365717335180522","30"
"1252","ants_proximity_weighted_63","0.5",NA,"0.365717335180522","30"
"1253","ants_proximity_weighted_63","1",NA,"0.365717335180522","30"
"1254","ants_proximity_weighted_64","0.001",NA,"0.316300390468588","30"
"1255","ants_proximity_weighted_64","0.005",NA,"0.316300390468588","30"
"1256","ants_proximity_weighted_64","0.025",NA,"0.316300390468588","30"
"1257","ants_proximity_weighted_64","0.05",NA,"0.316300390468588","30"
"1258","ants_proximity_weighted_64","0.075",NA,"0.316300390468588","30"
"1259","ants_proximity_weighted_64","0.5",NA,"0.316300390468588","30"
"1260","ants_proximity_weighted_64","1",NA,"0.316300390468588","30"
"1261","ants_proximity_weighted_65","0.001",NA,"0.36907559796761","30"
"1262","ants_proximity_weighted_65","0.005",NA,"0.36907559796761","30"
"1263","ants_proximity_weighted_65","0.025",NA,"0.36907559796761","30"
"1264","ants_proximity_weighted_65","0.05",NA,"0.36907559796761","30"
"1265","ants_proximity_weighted_65","0.075",NA,"0.36907559796761","30"
"1266","ants_proximity_weighted_65","0.5",NA,"0.36907559796761","30"
"1267","ants_proximity_weighted_65","1",NA,"0.36907559796761","30"
"1268","ants_proximity_weighted_66","0.001",NA,"0.336772756726089","30"
"1269","ants_proximity_weighted_66","0.005",NA,"0.336772756726089","30"
"1270","ants_proximity_weighted_66","0.025",NA,"0.336772756726089","30"
"1271","ants_proximity_weighted_66","0.05",NA,"0.336772756726089","30"
"1272","ants_proximity_weighted_66","0.075",NA,"0.336772756726089","30"
"1273","ants_proximity_weighted_66","0.5",NA,"0.336772756726089","30"
"1274","ants_proximity_weighted_66","1",NA,"0.336772756726089","30"
"1275","ants_proximity_weighted_67","0.001",NA,"0.303189533556622","29.6666666666667"
"1276","ants_proximity_weighted_67","0.005",NA,"0.303189533556622","29.6666666666667"
"1277","ants_proximity_weighted_67","0.025",NA,"0.303189533556622","29.6666666666667"
"1278","ants_proximity_weighted_67","0.05",NA,"0.303189533556622","29.6666666666667"
"1279","ants_proximity_weighted_67","0.075",NA,"0.303189533556622","29.6666666666667"
"1280","ants_proximity_weighted_67","0.5",NA,"0.303189533556622","29.6666666666667"
"1281","ants_proximity_weighted_67","1",NA,"0.303189533556622","29.6666666666667"
"1282","ants_proximity_weighted_68","0.001",NA,"0.380899647798417","29.6666666666667"
"1283","ants_proximity_weighted_68","0.005",NA,"0.380899647798417","29.6666666666667"
"1284","ants_proximity_weighted_68","0.025",NA,"0.380899647798417","29.6666666666667"
"1285","ants_proximity_weighted_68","0.05",NA,"0.380899647798417","29.6666666666667"
"1286","ants_proximity_weighted_68","0.075",NA,"0.380899647798417","29.6666666666667"
"1287","ants_proximity_weighted_68","0.5",NA,"0.380899647798417","29.6666666666667"
"1288","ants_proximity_weighted_68","1",NA,"0.380899647798417","29.6666666666667"
"1289","ants_proximity_weighted_69","0.001",NA,"0.366333636215472","29.3333333333333"
"1290","ants_proximity_weighted_69","0.005",NA,"0.366333636215472","29.3333333333333"
"1291","ants_proximity_weighted_69","0.025",NA,"0.366333636215472","29.3333333333333"
"1292","ants_proximity_weighted_69","0.05",NA,"0.366333636215472","29.3333333333333"
"1293","ants_proximity_weighted_69","0.075",NA,"0.366333636215472","29.3333333333333"
"1294","ants_proximity_weighted_69","0.5",NA,"0.366333636215472","29.3333333333333"
"1295","ants_proximity_weighted_69","1",NA,"0.366333636215472","29.3333333333333"
"1296","ants_proximity_weighted_70","0.001",NA,"0.284762500721785","44.5"
"1297","ants_proximity_weighted_70","0.005",NA,"0.284762500721785","44.5"
"1298","ants_proximity_weighted_70","0.025",NA,"0.284762500721785","44.5"
"1299","ants_proximity_weighted_70","0.05",NA,"0.284762500721785","44.5"
"1300","ants_proximity_weighted_70","0.075",NA,"0.284762500721785","44.5"
"1301","ants_proximity_weighted_70","0.5",NA,"0.284762500721785","44.5"
"1302","ants_proximity_weighted_70","1",NA,"0.284762500721785","44.5"
"1303","ants_proximity_weighted_71","0.001",NA,"0.285720035707779","22"
"1304","ants_proximity_weighted_71","0.005",NA,"0.285720035707779","22"
"1305","ants_proximity_weighted_71","0.025",NA,"0.285720035707779","22"
"1306","ants_proximity_weighted_71","0.05",NA,"0.285720035707779","22"
"1307","ants_proximity_weighted_71","0.075",NA,"0.285720035707779","22"
"1308","ants_proximity_weighted_71","0.5",NA,"0.285720035707779","22"
"1309","ants_proximity_weighted_71","1",NA,"0.285720035707779","22"
"1310","ants_proximity_weighted_72","0.001",NA,"0.283676377948448","29"
"1311","ants_proximity_weighted_72","0.005",NA,"0.283676377948448","29"
"1312","ants_proximity_weighted_72","0.025",NA,"0.283676377948448","29"
"1313","ants_proximity_weighted_72","0.05",NA,"0.283676377948448","29"
"1314","ants_proximity_weighted_72","0.075",NA,"0.283676377948448","29"
"1315","ants_proximity_weighted_72","0.5",NA,"0.283676377948448","29"
"1316","ants_proximity_weighted_72","1",NA,"0.283676377948448","29"
"1317","ants_proximity_weighted_73","0.001",NA,"0.245060262610493","19.3333333333333"
"1318","ants_proximity_weighted_73","0.005",NA,"0.245060262610493","19.3333333333333"
"1319","ants_proximity_weighted_73","0.025",NA,"0.245060262610493","19.3333333333333"
"1320","ants_proximity_weighted_73","0.05",NA,"0.245060262610493","19.3333333333333"
"1321","ants_proximity_weighted_73","0.075",NA,"0.245060262610493","19.3333333333333"
"1322","ants_proximity_weighted_73","0.5",NA,"0.245060262610493","19.3333333333333"
"1323","ants_proximity_weighted_73","1",NA,"0.245060262610493","19.3333333333333"
"1324","ants_proximity_weighted_74","0.001",NA,"0.236308457938741","19.3333333333333"
"1325","ants_proximity_weighted_74","0.005",NA,"0.236308457938741","19.3333333333333"
"1326","ants_proximity_weighted_74","0.025",NA,"0.236308457938741","19.3333333333333"
"1327","ants_proximity_weighted_74","0.05",NA,"0.236308457938741","19.3333333333333"
"1328","ants_proximity_weighted_74","0.075",NA,"0.236308457938741","19.3333333333333"
"1329","ants_proximity_weighted_74","0.5",NA,"0.236308457938741","19.3333333333333"
"1330","ants_proximity_weighted_74","1",NA,"0.236308457938741","19.3333333333333"
"1331","ants_proximity_weighted_75","0.001",NA,"0.283467623738816","19.3333333333333"
"1332","ants_proximity_weighted_75","0.005",NA,"0.283467623738816","19.3333333333333"
"1333","ants_proximity_weighted_75","0.025",NA,"0.283467623738816","19.3333333333333"
"1334","ants_proximity_weighted_75","0.05",NA,"0.283467623738816","19.3333333333333"
"1335","ants_proximity_weighted_75","0.075",NA,"0.283467623738816","19.3333333333333"
"1336","ants_proximity_weighted_75","0.5",NA,"0.283467623738816","19.3333333333333"
"1337","ants_proximity_weighted_75","1",NA,"0.283467623738816","19.3333333333333"
"1338","ants_proximity_weighted_76","0.001",NA,"0.271514203485237","14.5"
"1339","ants_proximity_weighted_76","0.005",NA,"0.271514203485237","14.5"
"1340","ants_proximity_weighted_76","0.025",NA,"0.271514203485237","14.5"
"1341","ants_proximity_weighted_76","0.05",NA,"0.271514203485237","14.5"
"1342","ants_proximity_weighted_76","0.075",NA,"0.271514203485237","14.5"
"1343","ants_proximity_weighted_76","0.5",NA,"0.271514203485237","14.5"
"1344","ants_proximity_weighted_76","1",NA,"0.271514203485237","14.5"
"1345","ants_proximity_weighted_77","0.001",NA,"0.22467166523861","14.5"
"1346","ants_proximity_weighted_77","0.005",NA,"0.22467166523861","14.5"
"1347","ants_proximity_weighted_77","0.025",NA,"0.22467166523861","14.5"
"1348","ants_proximity_weighted_77","0.05",NA,"0.22467166523861","14.5"
"1349","ants_proximity_weighted_77","0.075",NA,"0.22467166523861","14.5"
"1350","ants_proximity_weighted_77","0.5",NA,"0.22467166523861","14.5"
"1351","ants_proximity_weighted_77","1",NA,"0.22467166523861","14.5"
"1352","ants_proximity_weighted_78","0.001",NA,"0.280948579514157","19.3333333333333"
"1353","ants_proximity_weighted_78","0.005",NA,"0.280948579514157","19.3333333333333"
"1354","ants_proximity_weighted_78","0.025",NA,"0.280948579514157","19.3333333333333"
"1355","ants_proximity_weighted_78","0.05",NA,"0.280948579514157","19.3333333333333"
"1356","ants_proximity_weighted_78","0.075",NA,"0.280948579514157","19.3333333333333"
"1357","ants_proximity_weighted_78","0.5",NA,"0.280948579514157","19.3333333333333"
"1358","ants_proximity_weighted_78","1",NA,"0.280948579514157","19.3333333333333"
"1359","ants_proximity_weighted_79","0.001",NA,"0.272277710893601","14.5"
"1360","ants_proximity_weighted_79","0.005",NA,"0.272277710893601","14.5"
"1361","ants_proximity_weighted_79","0.025",NA,"0.272277710893601","14.5"
"1362","ants_proximity_weighted_79","0.05",NA,"0.272277710893601","14.5"
"1363","ants_proximity_weighted_79","0.075",NA,"0.272277710893601","14.5"
"1364","ants_proximity_weighted_79","0.5",NA,"0.272277710893601","14.5"
"1365","ants_proximity_weighted_79","1",NA,"0.272277710893601","14.5"
"1366","ants_proximity_weighted_80","0.001",NA,"0.319006637377938","14.5"
"1367","ants_proximity_weighted_80","0.005",NA,"0.319006637377938","14.5"
"1368","ants_proximity_weighted_80","0.025",NA,"0.319006637377938","14.5"
"1369","ants_proximity_weighted_80","0.05",NA,"0.319006637377938","14.5"
"1370","ants_proximity_weighted_80","0.075",NA,"0.319006637377938","14.5"
"1371","ants_proximity_weighted_80","0.5",NA,"0.319006637377938","14.5"
"1372","ants_proximity_weighted_80","1",NA,"0.319006637377938","14.5"
"1373","ants_proximity_weighted_81","0.001",NA,"0.319006637377938","14.5"
"1374","ants_proximity_weighted_81","0.005",NA,"0.319006637377938","14.5"
"1375","ants_proximity_weighted_81","0.025",NA,"0.319006637377938","14.5"
"1376","ants_proximity_weighted_81","0.05",NA,"0.319006637377938","14.5"
"1377","ants_proximity_weighted_81","0.075",NA,"0.319006637377938","14.5"
"1378","ants_proximity_weighted_81","0.5",NA,"0.319006637377938","14.5"
"1379","ants_proximity_weighted_81","1",NA,"0.319006637377938","14.5"
"1380","ants_proximity_weighted_82","0.001",NA,"0.267730529077465","14.5"
"1381","ants_proximity_weighted_82","0.005",NA,"0.267730529077465","14.5"
"1382","ants_proximity_weighted_82","0.025",NA,"0.267730529077465","14.5"
"1383","ants_proximity_weighted_82","0.05",NA,"0.267730529077465","14.5"
"1384","ants_proximity_weighted_82","0.075",NA,"0.267730529077465","14.5"
"1385","ants_proximity_weighted_82","0.5",NA,"0.267730529077465","14.5"
"1386","ants_proximity_weighted_82","1",NA,"0.267730529077465","14.5"
"1387","ants_proximity_weighted_83","0.001",NA,"0.212930485050934","53.3333333333333"
"1388","ants_proximity_weighted_83","0.005",NA,"0.212930485050934","53.3333333333333"
"1389","ants_proximity_weighted_83","0.025",NA,"0.212930485050934","53.3333333333333"
"1390","ants_proximity_weighted_83","0.05",NA,"0.212930485050934","53.3333333333333"
"1391","ants_proximity_weighted_83","0.075",NA,"0.212930485050934","53.3333333333333"
"1392","ants_proximity_weighted_83","0.5",NA,"0.212930485050934","53.3333333333333"
"1393","ants_proximity_weighted_83","1",NA,"0.212930485050934","53.3333333333333"
"1394","ants_proximity_weighted_84","0.001",NA,"0.266356495526969","53.3333333333333"
"1395","ants_proximity_weighted_84","0.005",NA,"0.266356495526969","53.3333333333333"
"1396","ants_proximity_weighted_84","0.025",NA,"0.266356495526969","53.3333333333333"
"1397","ants_proximity_weighted_84","0.05",NA,"0.266356495526969","53.3333333333333"
"1398","ants_proximity_weighted_84","0.075",NA,"0.266356495526969","53.3333333333333"
"1399","ants_proximity_weighted_84","0.5",NA,"0.266356495526969","53.3333333333333"
"1400","ants_proximity_weighted_84","1",NA,"0.266356495526969","53.3333333333333"
"1401","ants_proximity_weighted_85","0.001",NA,"0.279887988189161","53.3333333333333"
"1402","ants_proximity_weighted_85","0.005",NA,"0.279887988189161","53.3333333333333"
"1403","ants_proximity_weighted_85","0.025",NA,"0.279887988189161","53.3333333333333"
"1404","ants_proximity_weighted_85","0.05",NA,"0.279887988189161","53.3333333333333"
"1405","ants_proximity_weighted_85","0.075",NA,"0.279887988189161","53.3333333333333"
"1406","ants_proximity_weighted_85","0.5",NA,"0.279887988189161","53.3333333333333"
"1407","ants_proximity_weighted_85","1",NA,"0.279887988189161","53.3333333333333"
"1408","ants_proximity_weighted_86","0.001",NA,"0.276950907669116","53.3333333333333"
"1409","ants_proximity_weighted_86","0.005",NA,"0.276950907669116","53.3333333333333"
"1410","ants_proximity_weighted_86","0.025",NA,"0.276950907669116","53.3333333333333"
"1411","ants_proximity_weighted_86","0.05",NA,"0.276950907669116","53.3333333333333"
"1412","ants_proximity_weighted_86","0.075",NA,"0.276950907669116","53.3333333333333"
"1413","ants_proximity_weighted_86","0.5",NA,"0.276950907669116","53.3333333333333"
"1414","ants_proximity_weighted_86","1",NA,"0.276950907669116","53.3333333333333"
"1415","ants_proximity_weighted_87","0.001",NA,"0.288866578862834","53.3333333333333"
"1416","ants_proximity_weighted_87","0.005",NA,"0.288866578862834","53.3333333333333"
"1417","ants_proximity_weighted_87","0.025",NA,"0.288866578862834","53.3333333333333"
"1418","ants_proximity_weighted_87","0.05",NA,"0.288866578862834","53.3333333333333"
"1419","ants_proximity_weighted_87","0.075",NA,"0.288866578862834","53.3333333333333"
"1420","ants_proximity_weighted_87","0.5",NA,"0.288866578862834","53.3333333333333"
"1421","ants_proximity_weighted_87","1",NA,"0.288866578862834","53.3333333333333"
"1422","ants_proximity_weighted_88","0.001",NA,"0.289311782319396","53.3333333333333"
"1423","ants_proximity_weighted_88","0.005",NA,"0.289311782319396","53.3333333333333"
"1424","ants_proximity_weighted_88","0.025",NA,"0.289311782319396","53.3333333333333"
"1425","ants_proximity_weighted_88","0.05",NA,"0.289311782319396","53.3333333333333"
"1426","ants_proximity_weighted_88","0.075",NA,"0.289311782319396","53.3333333333333"
"1427","ants_proximity_weighted_88","0.5",NA,"0.289311782319396","53.3333333333333"
"1428","ants_proximity_weighted_88","1",NA,"0.289311782319396","53.3333333333333"
"1429","ants_proximity_weighted_89","0.001",NA,"0.292638437902611","53.3333333333333"
"1430","ants_proximity_weighted_89","0.005",NA,"0.292638437902611","53.3333333333333"
"1431","ants_proximity_weighted_89","0.025",NA,"0.292638437902611","53.3333333333333"
"1432","ants_proximity_weighted_89","0.05",NA,"0.292638437902611","53.3333333333333"
"1433","ants_proximity_weighted_89","0.075",NA,"0.292638437902611","53.3333333333333"
"1434","ants_proximity_weighted_89","0.5",NA,"0.292638437902611","53.3333333333333"
"1435","ants_proximity_weighted_89","1",NA,"0.292638437902611","53.3333333333333"
"1436","ants_proximity_weighted_90","0.001",NA,"0.326331130608512","53"
"1437","ants_proximity_weighted_90","0.005",NA,"0.326331130608512","53"
"1438","ants_proximity_weighted_90","0.025",NA,"0.326331130608512","53"
"1439","ants_proximity_weighted_90","0.05",NA,"0.326331130608512","53"
"1440","ants_proximity_weighted_90","0.075",NA,"0.326331130608512","53"
"1441","ants_proximity_weighted_90","0.5",NA,"0.326331130608512","53"
"1442","ants_proximity_weighted_90","1",NA,"0.326331130608512","53"
"1443","ants_proximity_weighted_91","0.001",NA,"0.294197477426504","53.3333333333333"
"1444","ants_proximity_weighted_91","0.005",NA,"0.294197477426504","53.3333333333333"
"1445","ants_proximity_weighted_91","0.025",NA,"0.294197477426504","53.3333333333333"
"1446","ants_proximity_weighted_91","0.05",NA,"0.294197477426504","53.3333333333333"
"1447","ants_proximity_weighted_91","0.075",NA,"0.294197477426504","53.3333333333333"
"1448","ants_proximity_weighted_91","0.5",NA,"0.294197477426504","53.3333333333333"
"1449","ants_proximity_weighted_91","1",NA,"0.294197477426504","53.3333333333333"
"1450","ants_proximity_weighted_92","0.001",NA,"0.301505970447775","53"
"1451","ants_proximity_weighted_92","0.005",NA,"0.301505970447775","53"
"1452","ants_proximity_weighted_92","0.025",NA,"0.301505970447775","53"
"1453","ants_proximity_weighted_92","0.05",NA,"0.301505970447775","53"
"1454","ants_proximity_weighted_92","0.075",NA,"0.301505970447775","53"
"1455","ants_proximity_weighted_92","0.5",NA,"0.301505970447775","53"
"1456","ants_proximity_weighted_92","1",NA,"0.301505970447775","53"
"1457","ants_proximity_weighted_93","0.001",NA,"0.322433224796412","53.3333333333333"
"1458","ants_proximity_weighted_93","0.005",NA,"0.322433224796412","53.3333333333333"
"1459","ants_proximity_weighted_93","0.025",NA,"0.322433224796412","53.3333333333333"
"1460","ants_proximity_weighted_93","0.05",NA,"0.322433224796412","53.3333333333333"
"1461","ants_proximity_weighted_93","0.075",NA,"0.322433224796412","53.3333333333333"
"1462","ants_proximity_weighted_93","0.5",NA,"0.322433224796412","53.3333333333333"
"1463","ants_proximity_weighted_93","1",NA,"0.322433224796412","53.3333333333333"
"1464","ants_proximity_weighted_94","0.001",NA,"0.315912094792616","47"
"1465","ants_proximity_weighted_94","0.005",NA,"0.315912094792616","47"
"1466","ants_proximity_weighted_94","0.025",NA,"0.315912094792616","47"
"1467","ants_proximity_weighted_94","0.05",NA,"0.315912094792616","47"
"1468","ants_proximity_weighted_94","0.075",NA,"0.315912094792616","47"
"1469","ants_proximity_weighted_94","0.5",NA,"0.315912094792616","47"
"1470","ants_proximity_weighted_94","1",NA,"0.315912094792616","47"
"1471","ants_proximity_weighted_95","0.001",NA,"0.326355820919075","47"
"1472","ants_proximity_weighted_95","0.005",NA,"0.326355820919075","47"
"1473","ants_proximity_weighted_95","0.025",NA,"0.326355820919075","47"
"1474","ants_proximity_weighted_95","0.05",NA,"0.326355820919075","47"
"1475","ants_proximity_weighted_95","0.075",NA,"0.326355820919075","47"
"1476","ants_proximity_weighted_95","0.5",NA,"0.326355820919075","47"
"1477","ants_proximity_weighted_95","1",NA,"0.326355820919075","47"
"1478","ants_proximity_weighted_96","0.001",NA,"0.338075686099334","47"
"1479","ants_proximity_weighted_96","0.005",NA,"0.338075686099334","47"
"1480","ants_proximity_weighted_96","0.025",NA,"0.338075686099334","47"
"1481","ants_proximity_weighted_96","0.05",NA,"0.338075686099334","47"
"1482","ants_proximity_weighted_96","0.075",NA,"0.338075686099334","47"
"1483","ants_proximity_weighted_96","0.5",NA,"0.338075686099334","47"
"1484","ants_proximity_weighted_96","1",NA,"0.338075686099334","47"
"1485","ants_proximity_weighted_97","0.001",NA,"0.339983088944319","47"
"1486","ants_proximity_weighted_97","0.005",NA,"0.339983088944319","47"
"1487","ants_proximity_weighted_97","0.025",NA,"0.339983088944319","47"
"1488","ants_proximity_weighted_97","0.05",NA,"0.339983088944319","47"
"1489","ants_proximity_weighted_97","0.075",NA,"0.339983088944319","47"
"1490","ants_proximity_weighted_97","0.5",NA,"0.339983088944319","47"
"1491","ants_proximity_weighted_97","1",NA,"0.339983088944319","47"
"1492","ants_proximity_weighted_98","0.001",NA,"0.303541395055248","47"
"1493","ants_proximity_weighted_98","0.005",NA,"0.303541395055248","47"
"1494","ants_proximity_weighted_98","0.025",NA,"0.303541395055248","47"
"1495","ants_proximity_weighted_98","0.05",NA,"0.303541395055248","47"
"1496","ants_proximity_weighted_98","0.075",NA,"0.303541395055248","47"
"1497","ants_proximity_weighted_98","0.5",NA,"0.303541395055248","47"
"1498","ants_proximity_weighted_98","1",NA,"0.303541395055248","47"
"1499","ants_proximity_weighted_99","0.001",NA,"0.312764597891696","47"
"1500","ants_proximity_weighted_99","0.005",NA,"0.312764597891696","47"
"1501","ants_proximity_weighted_99","0.025",NA,"0.312764597891696","47"
"1502","ants_proximity_weighted_99","0.05",NA,"0.312764597891696","47"
"1503","ants_proximity_weighted_99","0.075",NA,"0.312764597891696","47"
"1504","ants_proximity_weighted_99","0.5",NA,"0.312764597891696","47"
"1505","ants_proximity_weighted_99","1",NA,"0.312764597891696","47"
"1506","ants_proximity_weighted_100","0.001",NA,"0.315634878420636","47"
"1507","ants_proximity_weighted_100","0.005",NA,"0.315634878420636","47"
"1508","ants_proximity_weighted_100","0.025",NA,"0.315634878420636","47"
"1509","ants_proximity_weighted_100","0.05",NA,"0.315634878420636","47"
"1510","ants_proximity_weighted_100","0.075",NA,"0.315634878420636","47"
"1511","ants_proximity_weighted_100","0.5",NA,"0.315634878420636","47"
"1512","ants_proximity_weighted_100","1",NA,"0.315634878420636","47"
"1513","ants_proximity_weighted_101","0.001",NA,"0.315573824571202","47"
"1514","ants_proximity_weighted_101","0.005",NA,"0.315573824571202","47"
"1515","ants_proximity_weighted_101","0.025",NA,"0.315573824571202","47"
"1516","ants_proximity_weighted_101","0.05",NA,"0.315573824571202","47"
"1517","ants_proximity_weighted_101","0.075",NA,"0.315573824571202","47"
"1518","ants_proximity_weighted_101","0.5",NA,"0.315573824571202","47"
"1519","ants_proximity_weighted_101","1",NA,"0.315573824571202","47"
"1520","ants_proximity_weighted_102","0.001",NA,"0.304368624968432","47"
"1521","ants_proximity_weighted_102","0.005",NA,"0.304368624968432","47"
"1522","ants_proximity_weighted_102","0.025",NA,"0.304368624968432","47"
"1523","ants_proximity_weighted_102","0.05",NA,"0.304368624968432","47"
"1524","ants_proximity_weighted_102","0.075",NA,"0.304368624968432","47"
"1525","ants_proximity_weighted_102","0.5",NA,"0.304368624968432","47"
"1526","ants_proximity_weighted_102","1",NA,"0.304368624968432","47"
"1527","ants_proximity_weighted_103","0.001",NA,"0.30618469560254","46.6666666666667"
"1528","ants_proximity_weighted_103","0.005",NA,"0.30618469560254","46.6666666666667"
"1529","ants_proximity_weighted_103","0.025",NA,"0.30618469560254","46.6666666666667"
"1530","ants_proximity_weighted_103","0.05",NA,"0.30618469560254","46.6666666666667"
"1531","ants_proximity_weighted_103","0.075",NA,"0.30618469560254","46.6666666666667"
"1532","ants_proximity_weighted_103","0.5",NA,"0.30618469560254","46.6666666666667"
"1533","ants_proximity_weighted_103","1",NA,"0.30618469560254","46.6666666666667"
"1534","ants_proximity_weighted_104","0.001",NA,"0.282043688474055","38.3333333333333"
"1535","ants_proximity_weighted_104","0.005",NA,"0.282043688474055","38.3333333333333"
"1536","ants_proximity_weighted_104","0.025",NA,"0.282043688474055","38.3333333333333"
"1537","ants_proximity_weighted_104","0.05",NA,"0.282043688474055","38.3333333333333"
"1538","ants_proximity_weighted_104","0.075",NA,"0.282043688474055","38.3333333333333"
"1539","ants_proximity_weighted_104","0.5",NA,"0.282043688474055","38.3333333333333"
"1540","ants_proximity_weighted_104","1",NA,"0.282043688474055","38.3333333333333"
"1541","ants_proximity_weighted_105","0.001",NA,"0.277124263635548","38.3333333333333"
"1542","ants_proximity_weighted_105","0.005",NA,"0.277124263635548","38.3333333333333"
"1543","ants_proximity_weighted_105","0.025",NA,"0.277124263635548","38.3333333333333"
"1544","ants_proximity_weighted_105","0.05",NA,"0.277124263635548","38.3333333333333"
"1545","ants_proximity_weighted_105","0.075",NA,"0.277124263635548","38.3333333333333"
"1546","ants_proximity_weighted_105","0.5",NA,"0.277124263635548","38.3333333333333"
"1547","ants_proximity_weighted_105","1",NA,"0.277124263635548","38.3333333333333"
"1548","ants_proximity_weighted_106","0.001",NA,"0.289541233277445","38.3333333333333"
"1549","ants_proximity_weighted_106","0.005",NA,"0.289541233277445","38.3333333333333"
"1550","ants_proximity_weighted_106","0.025",NA,"0.289541233277445","38.3333333333333"
"1551","ants_proximity_weighted_106","0.05",NA,"0.289541233277445","38.3333333333333"
"1552","ants_proximity_weighted_106","0.075",NA,"0.289541233277445","38.3333333333333"
"1553","ants_proximity_weighted_106","0.5",NA,"0.289541233277445","38.3333333333333"
"1554","ants_proximity_weighted_106","1",NA,"0.289541233277445","38.3333333333333"
"1555","ants_proximity_weighted_107","0.001",NA,"0.303300944085598","38.3333333333333"
"1556","ants_proximity_weighted_107","0.005",NA,"0.303300944085598","38.3333333333333"
"1557","ants_proximity_weighted_107","0.025",NA,"0.303300944085598","38.3333333333333"
"1558","ants_proximity_weighted_107","0.05",NA,"0.303300944085598","38.3333333333333"
"1559","ants_proximity_weighted_107","0.075",NA,"0.303300944085598","38.3333333333333"
"1560","ants_proximity_weighted_107","0.5",NA,"0.303300944085598","38.3333333333333"
"1561","ants_proximity_weighted_107","1",NA,"0.303300944085598","38.3333333333333"
"1562","ants_proximity_weighted_108","0.001",NA,"0.287593856014901","38.3333333333333"
"1563","ants_proximity_weighted_108","0.005",NA,"0.287593856014901","38.3333333333333"
"1564","ants_proximity_weighted_108","0.025",NA,"0.287593856014901","38.3333333333333"
"1565","ants_proximity_weighted_108","0.05",NA,"0.287593856014901","38.3333333333333"
"1566","ants_proximity_weighted_108","0.075",NA,"0.287593856014901","38.3333333333333"
"1567","ants_proximity_weighted_108","0.5",NA,"0.287593856014901","38.3333333333333"
"1568","ants_proximity_weighted_108","1",NA,"0.287593856014901","38.3333333333333"
"1569","ants_proximity_weighted_109","0.001",NA,"0.279869341008569","38.3333333333333"
"1570","ants_proximity_weighted_109","0.005",NA,"0.279869341008569","38.3333333333333"
"1571","ants_proximity_weighted_109","0.025",NA,"0.279869341008569","38.3333333333333"
"1572","ants_proximity_weighted_109","0.05",NA,"0.279869341008569","38.3333333333333"
"1573","ants_proximity_weighted_109","0.075",NA,"0.279869341008569","38.3333333333333"
"1574","ants_proximity_weighted_109","0.5",NA,"0.279869341008569","38.3333333333333"
"1575","ants_proximity_weighted_109","1",NA,"0.279869341008569","38.3333333333333"
"1576","ants_proximity_weighted_110","0.001",NA,"0.297146440049024","38.3333333333333"
"1577","ants_proximity_weighted_110","0.005",NA,"0.297146440049024","38.3333333333333"
"1578","ants_proximity_weighted_110","0.025",NA,"0.297146440049024","38.3333333333333"
"1579","ants_proximity_weighted_110","0.05",NA,"0.297146440049024","38.3333333333333"
"1580","ants_proximity_weighted_110","0.075",NA,"0.297146440049024","38.3333333333333"
"1581","ants_proximity_weighted_110","0.5",NA,"0.297146440049024","38.3333333333333"
"1582","ants_proximity_weighted_110","1",NA,"0.297146440049024","38.3333333333333"
"1583","ants_proximity_weighted_111","0.001",NA,"0.262260791089583","38.3333333333333"
"1584","ants_proximity_weighted_111","0.005",NA,"0.262260791089583","38.3333333333333"
"1585","ants_proximity_weighted_111","0.025",NA,"0.262260791089583","38.3333333333333"
"1586","ants_proximity_weighted_111","0.05",NA,"0.262260791089583","38.3333333333333"
"1587","ants_proximity_weighted_111","0.075",NA,"0.262260791089583","38.3333333333333"
"1588","ants_proximity_weighted_111","0.5",NA,"0.262260791089583","38.3333333333333"
"1589","ants_proximity_weighted_111","1",NA,"0.262260791089583","38.3333333333333"
"1590","ants_proximity_weighted_112","0.001",NA,"0.269256709163453","38.3333333333333"
"1591","ants_proximity_weighted_112","0.005",NA,"0.269256709163453","38.3333333333333"
"1592","ants_proximity_weighted_112","0.025",NA,"0.269256709163453","38.3333333333333"
"1593","ants_proximity_weighted_112","0.05",NA,"0.269256709163453","38.3333333333333"
"1594","ants_proximity_weighted_112","0.075",NA,"0.269256709163453","38.3333333333333"
"1595","ants_proximity_weighted_112","0.5",NA,"0.269256709163453","38.3333333333333"
